name,latitude,longitude,address,phone,website
Philadelphia Roxborough,40.0441542,-75.2330475,"7162 Ridge Ave, Philadelphia, PA 19128-3250",267-270-3421,https://www.target.com/sl/philadelphia/3247
Philadelphia Broad And Washington,39.9382594,-75.16733889999999,"1020 Broad St, Philadelphia, PA 19146-5006",215-201-3956,https://www.target.com/sl/philadelphia/3263
Philadelphia Northern Liberties,39.9591504,-75.1481192,"456 N 5th St, Philadelphia, PA 19123-4007",215-201-3627,https://www.target.com/sl/philadelphia/3285
North Fayette,40.446427,-80.1834961,"600 Chauvet Dr, Pittsburgh, PA 15275-1043",412-490-0488,https://www.target.com/sl/pittsburgh/1217
McCandless,40.5851485,-80.0407025,"105 Blazier Dr, Pittsburgh, PA 15237-6039",412-369-9411,https://www.target.com/sl/pittsburgh/1218
Mount Nebo,40.5356301,-80.06850949999999,"288 Mt Nebo Pointe Dr, Pittsburgh, PA 15237-1317",412-536-8200,https://www.target.com/sl/pittsburgh/2077
Ross Township,40.52575220000001,-80.007496,"4801 McKnight Rd Ste 3, Pittsburgh, PA 15237-3423",412-536-1807,https://www.target.com/sl/pittsburgh/2201
Harmar,40.5386996,-79.8370053,"2661 Freeport Rd, Pittsburgh, PA 15238-1441",412-820-6780,https://www.target.com/sl/pittsburgh/2385
Upper St. Clair,40.3437057,-80.0568103,"201 S Hills Vlg, Pittsburgh, PA 15241-1408",412-595-9380,https://www.target.com/sl/pittsburgh/2787
Pittsburgh Downtown,40.439803,-79.998569,"482 Smithfield St, Pittsburgh, PA 15219-4407",412-258-8500,https://www.target.com/sl/pittsburgh/3392
Springfield,39.9147751,-75.3336111,"857 Baltimore Pike, Springfield, PA 19064-3963",610-338-0530,https://www.target.com/sl/springfield/1136
Springfield West,39.9152213,-75.35006229999999,"1200 Baltimore Pike, Springfield, PA 19064-2701",484-470-2320,https://www.target.com/sl/springfield/2312
State College,40.8131335,-77.9069252,"315 Colonnade Blvd, State College, PA 16803-2321",814-861-8660,https://www.target.com/sl/state-college/1288
State College University Campus,40.7924987,-77.8619075,"201 W Beaver Ave, State College, PA 16801-4819",814-308-5876,https://www.target.com/sl/state-college/3234
York Galleria,39.9875707,-76.6811317,"2610 Pleasant Valley Rd, York, PA 17402-9609",717-755-2759,https://www.target.com/sl/york/1221
York West,39.9646599,-76.7786566,"2251 York Crossing Dr, York, PA 17408-4753",717-764-9661,https://www.target.com/sl/york/1875
Lincoln,41.9380453,-71.477446,"620 George Washington Hwy, Lincoln, RI 02865-4216",401-642-0080,https://www.target.com/sl/lincoln/2073
Smithfield,41.8738018,-71.5194708,"371 Putnam Pike Ste A-250, Smithfield, RI 02917-2440",401-232-1699,https://www.target.com/sl/smithfield/1404
Warwick Route 2,41.7060034,-71.4943097,"1245 Bald Hill Rd, Warwick, RI 02886-4233",401-821-0121,https://www.target.com/sl/warwick/1188
Warwick North,41.7249625,-71.4787959,"400 Bald Hill Rd, Warwick, RI 02886-6101",401-244-1972,https://www.target.com/sl/warwick/2430
Aiken,33.5038248,-81.71185489999999,"2545 Whiskey Rd, Aiken, SC 29803-8521",803-644-2721,https://www.target.com/sl/aiken/1310
Anderson,34.5520271,-82.67500919999999,"3519 Clemson Blvd, Anderson, SC 29621-1312",864-224-9772,https://www.target.com/sl/anderson/1198
Hilton Head,32.2546134,-80.85011150000001,"1050 Fording Island Rd, Bluffton, SC 29910-6500",843-815-3321,https://www.target.com/sl/hilton-head/1298
Florence,34.1936425,-79.8379027,"2791 David H Mcleod Blvd, Florence, SC 29501-4043",843-667-6731,https://www.target.com/sl/florence/1452
Greenville,34.8302677,-82.308728,"1112 Woodruff Rd, Greenville, SC 29607-4109",864-286-3689,https://www.target.com/sl/greenville/1182
Lexington,34.0061479,-81.1938682,"5119 Sunset Blvd, Lexington, SC 29072-9155",803-520-2858,https://www.target.com/sl/lexington/2277
Mt Pleasant,32.8240812,-79.8186757,"1300 Long Grove Dr, Mount Pleasant, SC 29464-9462",843-388-1973,https://www.target.com/sl/mt-pleasant/1529
North Charleston,32.9341276,-80.03726499999999,"7250 Rivers Ave, North Charleston, SC 29406-4625",843-553-4691,https://www.target.com/sl/north-charleston/1829
Rock Hill,34.939081,-80.9777877,"1900 Springsteen Rd, Rock Hill, SC 29730-6990",803-985-3040,https://www.target.com/sl/rock-hill/1371
Simpsonville,34.7058563,-82.2600272,"694 Fairview Rd, Simpsonville, SC 29680-6708",864-963-7251,https://www.target.com/sl/simpsonville/1870
Spartanburg,34.9336164,-82.008454,"8199 Warren H Abernathy Pkwy, Spartanburg, SC 29301-2452",864-574-1211,https://www.target.com/sl/spartanburg/1349
Summerville,33.0407974,-80.1571623,"450 Azalea Square Blvd, Summerville, SC 29483-7321",843-832-0429,https://www.target.com/sl/summerville/1493
Greer,34.93807,-82.2792061,"6025 Wade Hampton Blvd, Taylors, SC 29687-5334",864-801-8128,https://www.target.com/sl/greer/1937
Charleston South,32.8013893,-80.0308886,"2070 Sam Rittenberg Blvd, Charleston, SC 29407-4605",843-763-0756,https://www.target.com/sl/charleston/1391
Charleston King Street,32.7802779,-79.9335735,"211 King St, 001, Charleston, SC 29401-3128",843-779-3495,https://www.target.com/sl/charleston/3428
Columbia NW,34.0662368,-81.1649305,"134 Harbison Blvd, Columbia, SC 29212-2204",803-749-0869,https://www.target.com/sl/columbia/1199
Columbia NE,34.1178991,-80.87665059999999,"10204 Two Notch Rd, Columbia, SC 29229-4386",803-419-4086,https://www.target.com/sl/columbia/1319
Columbia Garners Ferry,33.98115080000001,-80.9689748,"6090A Garners Ferry Rd, Columbia, SC 29209-0600",803-647-0168,https://www.target.com/sl/columbia/1923
Myrtle Beach,33.7129338,-78.89328239999999,"1150 Seaboard St, Myrtle Beach, SC 29577-6517",843-946-6998,https://www.target.com/sl/myrtle-beach/963
Myrtle Beach SO,33.6541392,-78.9799038,"140 Sayebrook Pkwy, Myrtle Beach, SC 29588-6834",843-294-6571,https://www.target.com/sl/myrtle-beach/2742
Aberdeen,45.4573261,-98.440117,"3316 7th Ave SE, Aberdeen, SD 57401-6639",605-226-0223,https://www.target.com/sl/aberdeen/848
Rapid City,44.0984513,-103.1893555,"1415 Eglin St, Rapid City, SD 57701-9504",605-341-8620,https://www.target.com/sl/rapid-city/2457
Watertown,44.888298,-97.083745,"2000 9th Ave SE, Watertown, SD 57201-5352",605-882-0717,https://www.target.com/sl/watertown/859
Sioux Falls,43.5121687,-96.76863589999999,"3600 S Louise Ave, Sioux Falls, SD 57106-6326",605-361-1551,https://www.target.com/sl/sioux-falls/76
Sioux Falls East,43.5384221,-96.65545999999999,"1021 Highline Pl, Sioux Falls, SD 57110-1000",605-333-5600,https://www.target.com/sl/sioux-falls/2540
Brentwood,36.0429515,-86.7786971,"780 Old Hickory Blvd, Brentwood, TN 37027-4527",615-238-0126,https://www.target.com/sl/brentwood/1983
Chattanooga East,35.024419,-85.155228,"1816 Gunbarrel Rd, Chattanooga, TN 37421-3129",423-490-1418,https://www.target.com/sl/chattanooga-east/1302
Clarksville,36.5863506,-87.29244800000001,"2823 Wilma Rudolph Blvd, Clarksville, TN 37040-5002",931-645-8007,https://www.target.com/sl/clarksville/959
Cleveland,35.2165207,-84.8659957,"4570 Frontage Rd NW, Cleveland, TN 37312-2905",423-790-3000,https://www.target.com/sl/cleveland/2367
Collierville,35.0502974,-89.6908754,"325 New Byhalia Rd, Collierville, TN 38017-3705",901-860-0000,https://www.target.com/sl/collierville/1907
Germantown,35.0645519,-89.75544959999999,"9235 Poplar Ave, Germantown, TN 38138-7903",901-756-6011,https://www.target.com/sl/germantown/682
Hendersonville,36.33501,-86.62567779999999,"1004 Andrews Run, Hendersonville, TN 37075-1232",615-826-6895,https://www.target.com/sl/hendersonville/1511
Chattanooga North,35.1459645,-85.2523569,"5579 Highway 153, Hixson, TN 37343-3748",423-870-4768,https://www.target.com/sl/chattanooga-north/2053
Jackson,35.6866571,-88.8582509,"93 Stonebrook Pl, Jackson, TN 38305-3637",731-664-3848,https://www.target.com/sl/jackson/921
Johnson City,36.3426151,-82.37349680000001,"2116 N Roan St, Johnson City, TN 37601-2535",423-854-8899,https://www.target.com/sl/johnson-city/756
Kingsport,36.5508477,-82.4958335,"2626 E Stone Dr, Kingsport, TN 37660-5848",423-578-1726,https://www.target.com/sl/kingsport/2332
Rivergate,36.3046064,-86.6941538,"2050 Gallatin Rd N, Madison, TN 37115-2002",615-859-5260,https://www.target.com/sl/rivergate/144
Maryville,35.7522837,-83.9911324,"800 Watkins Rd, Maryville, TN 37801-4597",865-982-1590,https://www.target.com/sl/maryville/1250
Mt Juliet,36.1671242,-86.5112947,"401 S Mount Juliet Rd, Mount Juliet, TN 37122-6309",615-773-2800,https://www.target.com/sl/mt-juliet/2126
Murfreesboro,35.8433561,-86.425899,"1851 Old Fort Pkwy, Murfreesboro, TN 37129-3364",615-907-2977,https://www.target.com/sl/murfreesboro/1126
Smyrna,35.9798556,-86.5711439,"803 Industrial Blvd, Smyrna, TN 37167-6865",615-768-3017,https://www.target.com/sl/smyrna/2360
Spring Hill,35.7412518,-86.9372151,"1033 Crossings Blvd, Spring Hill, TN 37174-2755",931-489-1030,https://www.target.com/sl/spring-hill/2362
Cool Springs,35.9660895,-86.8127669,"1701 Galleria Blvd, Franklin, TN 37067-1602",615-771-2093,https://www.target.com/sl/franklin/695
Franklin,35.892735,-86.88114759999999,"3064 Columbia Ave, Franklin, TN 37064-7424",615-472-2052,https://www.target.com/sl/franklin/1963
Knoxville West,35.9215186,-84.0479469,"8040 Ray Mears Blvd, Knoxville, TN 37919-5457",865-693-2203,https://www.target.com/sl/knoxville/151
Knoxville NW,36.008873,-84.0216993,"6670 Clinton Hwy, Knoxville, TN 37912-1016",865-947-7636,https://www.target.com/sl/knoxville/795
Farragut,35.9002667,-84.1473061,"11100 Parkside Dr, Knoxville, TN 37934-1960",865-675-8200,https://www.target.com/sl/knoxville/1370
Knoxville North,36.0369916,-83.88851249999999,"5405 Washington Pike, Knoxville, TN 37918-7004",865-291-0086,https://www.target.com/sl/knoxville/2057
Knoxville South,35.8623747,-84.0796089,"1900 Town Center Blvd, Knoxville, TN 37922-6669",865-291-5478,https://www.target.com/sl/knoxville/2815
Memphis Central,35.1136017,-89.9029796,"601 Colonial Rd, Memphis, TN 38117-5132",901-685-9240,https://www.target.com/sl/memphis/90
Memphis NE,35.2041216,-89.7971979,"7989 US Highway 64, Memphis, TN 38133-4007",901-383-1649,https://www.target.com/sl/memphis/1030
Memphis East,35.1008399,-89.86351780000001,"5959 Poplar Ave, Memphis, TN 38119-3938",901-261-5079,https://www.target.com/sl/memphis/2474
White Bridge,36.131145,-86.85437209999999,"26 White Bridge Pike, Nashville, TN 37205-1411",615-352-8461,https://www.target.com/sl/nashville/146
Nashville East,36.1826217,-86.63701830000001,"3171 Lebanon Pike, Nashville, TN 37214-2314",615-889-4734,https://www.target.com/sl/nashville/1059
Nashville West,36.1349018,-86.8921156,"6814 Charlotte Pike, Nashville, TN 37209-4206",615-238-0112,https://www.target.com/sl/nashville/2240
Abilene,32.4056333,-99.7676944,"3710 Ridgemont Dr, Abilene, TX 79606-2726",325-695-4470,https://www.target.com/sl/abilene/219
Addison,32.950638,-96.8543646,"3730 Belt Line Rd, Addison, TX 75001-4301",214-414-0025,https://www.target.com/sl/addison/1850
Amarillo,35.1859504,-101.934272,"8201 I-40 W, Amarillo, TX 79121-1104",806-358-4030,https://www.target.com/sl/amarillo/221
Arlington South,32.6848036,-97.136103,"1600 W Arbrook Blvd, Arlington, TX 76015-4107",817-557-2177,https://www.target.com/sl/arlington-south/1339
Balcones Heights Crossroads,29.4927865,-98.5519656,"4522 Fredericksburg Rd, Balcones Heights, TX 78201-6521",210-280-0000,https://www.target.com/sl/balcones-heights-crossroads/1523
Baytown,29.7720973,-94.97584189999999,"4510 Garth Rd, Baytown, TX 77521-2124",281-427-0265,https://www.target.com/sl/baytown/887
Beaumont,30.1265097,-94.152816,"5850 Eastex Fwy, Beaumont, TX 77708-4824",409-898-8270,https://www.target.com/sl/beaumont/158
Bee Cave,30.316366,-97.95434859999999,"3702 Ranch Rd 620 S, Bee Cave, TX 78738-6304",512-651-0094,https://www.target.com/sl/bee-cave/1812
Brownsville North,25.9732838,-97.4944951,"301 E Morrison Rd, Brownsville, TX 78526-3366",956-698-6120,https://www.target.com/sl/brownsville-north/2152
Bryan,30.6653098,-96.3217765,"3061 Wildflower Dr, Bryan, TX 77802-3060",979-774-1480,https://www.target.com/sl/bryan/2428
Burleson,32.5241569,-97.3491239,"200 NW John Jones Dr, Burleson, TX 76028-5615",817-302-0058,https://www.target.com/sl/burleson/1922
Cedar Hill,32.6024286,-96.9371838,"739 N Highway 67, Cedar Hill, TX 75104-2142",972-291-6149,https://www.target.com/sl/cedar-hill/1836
Cedar Park,30.5285267,-97.8129747,"1101 C-Bar Ranch Trl Lot #2, Cedar Park, TX 78613-7595",512-456-2933,https://www.target.com/sl/cedar-park/2342
Clear Lake Shores,29.5390083,-95.0227891,"255 Marina Bay Dr, Clear Lake Shores, TX 77565-2671",281-538-7626,https://www.target.com/sl/clear-lake-shores/1377
College Station,30.6101393,-96.31513079999999,"2100 Texas Ave S, College Station, TX 77840-3918",979-693-8400,https://www.target.com/sl/college-station/800
Conroe,30.3136114,-95.47395279999999,"503 I 45 N, Conroe, TX 77304-2331",936-760-2663,https://www.target.com/sl/conroe/1115
Corpus Christi,27.7079428,-97.374612,"5425 S Padre Island Dr, Corpus Christi, TX 78411-5301",361-993-9342,https://www.target.com/sl/corpus-christi/335
Cypress,29.9700013,-95.6965852,"25901 Highway 290, Cypress, TX 77429-1099",281-256-8116,https://www.target.com/sl/cypress/1894
Denton,33.1892771,-97.098776,"1801 S Loop 288, Denton, TX 76205-4801",940-220-2122,https://www.target.com/sl/denton/2145
League City,29.4659294,-95.08475969999999,"1801 Gulf Fwy, Dickinson, TX 77539-3207",281-534-5420,https://www.target.com/sl/league-city/2320
Euless,32.8805522,-97.10515319999999,"1401 W Glade Rd, Euless, TX 76039-5417",817-399-8494,https://www.target.com/sl/euless/1368
Flower Mound,33.0673823,-97.0839656,"5959 Long Prairie Rd, Flower Mound, TX 75028-2224",972-874-6700,https://www.target.com/sl/flower-mound/1517
Galveston,29.2911341,-94.84055959999999,"6128 Broadway St, Galveston, TX 77551-1030",409-740-0102,https://www.target.com/sl/galveston/1535
Garland East,32.9657653,-96.6466124,"5301 N Garland Ave, Garland, TX 75040-2716",972-535-0252,https://www.target.com/sl/garland-east/1489
Georgetown,30.6307469,-97.69873609999999,"1021 W University Ste B3, Georgetown, TX 78628-5339",512-869-3163,https://www.target.com/sl/georgetown/1982
Grapevine,32.9308859,-97.08900969999999,"1101 Ira E Woods Ave, Grapevine, TX 76051-4020",817-488-1800,https://www.target.com/sl/grapevine/876
Harker Heights,31.0738738,-97.6653085,"201 E Central Texas Expy, Harker Heights, TX 76548-2747",254-953-5880,https://www.target.com/sl/harker-heights/2374
Harlingen,26.1824434,-97.7221515,"1002 Dixieland Rd, Harlingen, TX 78552-5913",956-421-4900,https://www.target.com/sl/harlingen/802
Huntsville,30.7066262,-95.56648630000001,"259 Interstate 45 S, Huntsville, TX 77340-4903",936-649-3073,https://www.target.com/sl/huntsville/2533
Hurst,32.8366379,-97.1834038,"1400 Precinct Line Rd, Hurst, TX 76053-3828",817-282-8808,https://www.target.com/sl/hurst/1766
Katy Cinco Ranch,29.7361391,-95.77588860000002,"23710 Westheimer Pkwy, Katy, TX 77494-3605",281-392-8331,https://www.target.com/sl/katy-cinco-ranch/1908
Kyle,30.0116064,-97.8647565,"5188 Kyle Center Dr, Kyle, TX 78640-6137",512-268-7550,https://www.target.com/sl/kyle/2725
Lake Jackson,29.0504708,-95.4651667,"202 Highway 332 W, Lake Jackson, TX 77566-4013",979-299-0009,https://www.target.com/sl/lake-jackson/882
Lake Worth,32.8140031,-97.4298544,"6604 Lake Worth Blvd, Lake Worth, TX 76135-3000",817-302-0083,https://www.target.com/sl/lake-worth/2008
Longview,32.5480823,-94.7253518,"3092 N Eastman Rd, Longview, TX 75605-5093",903-323-5000,https://www.target.com/sl/longview/2283
Lufkin,31.313952,-94.719831,"4200 S Medford Dr, Lufkin, TX 75901-5644",936-637-3000,https://www.target.com/sl/lufkin/953
Westwood Village,30.2178205,-95.56750249999999,"32858 FM 2978 Rd, Magnolia, TX 77354-6073",281-296-3049,https://www.target.com/sl/westwood-village/2356
Mansfield,32.5893809,-97.14485599999999,"1801 Highway 287 N, Mansfield, TX 76063-7533",817-453-0005,https://www.target.com/sl/mansfield/1536
McAllen North,26.2686914,-98.2160432,"7400 N 10th St, Mcallen, TX 78504-7700",956-994-1815,https://www.target.com/sl/mcallen-north/1490
McKinney SW,33.129492,-96.7303329,"8900 State Highway 121, McKinney, TX 75070-2917",972-439-3397,https://www.target.com/sl/mckinney-sw/2142
McKinney,33.2204147,-96.6389727,"2025 N Central Expy, Mckinney, TX 75070-2911",469-525-4974,https://www.target.com/sl/mckinney/2335
Mesquite,32.81378280000001,-96.621228,"1629 N Town East Blvd, Mesquite, TX 75150-4105",214-302-2960,https://www.target.com/sl/mesquite/2572
Midland,32.0232798,-102.1448698,"4001 N Midland Dr, Midland, TX 79707-3534",432-699-7500,https://www.target.com/sl/midland/770
Mission,26.1977831,-98.283014,"2427 E Expressway 83, Mission, TX 78572-8354",956-928-7280,https://www.target.com/sl/mission/2237
Missouri City,29.5655242,-95.56812719999999,"6000 Highway 6, Missouri City, TX 77459-4163",281-403-6662,https://www.target.com/sl/missouri-city/1359
New Braunfels,29.7314651,-98.07328849999999,"135 Creekside Way, New Braunfels, TX 78130-6248",830-608-3280,https://www.target.com/sl/new-braunfels/2429
North Richland Hills,32.9076934,-97.1882869,"8532 Davis Blvd, North Richland Hills, TX 76182-8300",817-503-0548,https://www.target.com/sl/north-richland-hills/1514
Odessa,31.892559,-102.3476404,"3909 E 42nd St, Odessa, TX 79762-5939",432-366-0398,https://www.target.com/sl/odessa/1506
Pasadena,29.6526975,-95.15281809999999,"5757 Fairmont Pkwy, Pasadena, TX 77505-3905",281-504-0143,https://www.target.com/sl/pasadena/1396
Pearland,29.5532561,-95.38332179999999,"3045 Silverlake Village St, Pearland, TX 77584-8080",713-436-4892,https://www.target.com/sl/pearland/1459
Pflugerville,30.4673232,-97.5987853,"18700 Limestone Commercial Dr, Pflugerville, TX 78660-6545",512-687-2064,https://www.target.com/sl/pflugerville/2495
Port Arthur,29.9456778,-93.9888477,"3100 Highway 365 Ste 90, Port Arthur, TX 77642-7796",409-729-3201,https://www.target.com/sl/port-arthur/1877
Richardson Sq Mall,32.939908,-96.6967296,"601 S Plano Rd, Richardson, TX 75081-4512",214-530-0183,https://www.target.com/sl/richardson-sq-mall/1430
Richmond Grand Pkwy SW,29.6607067,-95.7363443,"10241 W Grand Pkwy S, Richmond, TX 77407-2259",832-586-7614,https://www.target.com/sl/richmond-grand-pkwy-sw/2868
Rockwall,32.8937601,-96.46749439999999,"850 Steger Towne Rd, Rockwall, TX 75032-5658",972-772-0894,https://www.target.com/sl/rockwall/1065
Rosenberg,29.5483473,-95.75121209999999,"23912 Commercial Dr, Rosenberg, TX 77471-6204",281-232-1240,https://www.target.com/sl/rosenberg/2205
Round Rock,30.4794825,-97.6688844,"121 Louis Henna Blvd, Round Rock, TX 78664-7307",512-246-7677,https://www.target.com/sl/round-rock/1066
Rowlett,32.9088323,-96.55865589999999,"4701 Lakeview Pkwy, Rowlett, TX 75088-4037",972-265-6060,https://www.target.com/sl/rowlett/2234
San Angelo,31.4323418,-100.5013152,"4235 Sunset Dr, San Angelo, TX 76904-5653",325-949-5555,https://www.target.com/sl/san-angelo/254
San Antonio NE,29.5682835,-98.327153,"8234 Agora Pkwy, Selma, TX 78154-1304",210-945-9102,https://www.target.com/sl/san-antonio-ne/1204
Sherman,33.6801119,-96.61271459999999,"4160 Town Center Rd, Sherman, TX 75092-2567",903-892-4465,https://www.target.com/sl/sherman/1861
Sugar Land,29.59587629999999,-95.62788789999999,"16300 Southwest Fwy, Sugar Land, TX 77479-2371",281-340-0550,https://www.target.com/sl/sugar-land/1786
Temple,31.0925649,-97.3855363,"3550 S General Bruce Dr, Temple, TX 76504-5133",254-295-1057,https://www.target.com/sl/temple/2278
Texarkana,33.4578106,-94.0919062,"102 Richmond Ranch Rd, Texarkana, TX 75503-1081",903-223-0062,https://www.target.com/sl/texarkana/1811
Woodlands,30.1645252,-95.454459,"1100 Lake Woodlands Dr, The Woodlands, TX 77380-3221",281-364-1281,https://www.target.com/sl/woodlands/684
Houston Tomball North,30.0921278,-95.6393873,"14302 FM 2920 Rd, Tomball, TX 77377-5504",281-255-6820,https://www.target.com/sl/houston-tomball-north/1904
Tyler,32.2729099,-95.30976040000002,"7003 S Broadway Ave, Tyler, TX 75703-4737",903-939-1900,https://www.target.com/sl/tyler/775
Victoria,28.8644634,-96.9934894,"7608 NE Zac Lentz Pkwy, Victoria, TX 77904-1390",361-578-3612,https://www.target.com/sl/victoria/888
Waco,31.5333459,-97.19346519999999,"5401 Bosque Blvd, Waco, TX 76710-4442",254-399-0067,https://www.target.com/sl/waco/1531
Watauga,32.8890218,-97.25668859999999,"8000 Denton Hwy, Watauga, TX 76148-2464",817-427-8039,https://www.target.com/sl/watauga/1765
Waxahachie,32.4217461,-96.83694240000001,"1316 N Highway 77, Waxahachie, TX 75165-5116",972-923-8930,https://www.target.com/sl/waxahachie/1962
Weatherford,32.7268832,-97.78429090000002,"122 E Interstate 20, Weatherford, TX 76087-8556",817-598-0309,https://www.target.com/sl/weatherford/1981
Baybrook,29.5360544,-95.151189,"1801 W Bay Area Blvd, Webster, TX 77598-3403",281-819-4116,https://www.target.com/sl/baybrook/1837
Wichita Falls,33.8649205,-98.5334809,"4317 Kemp Blvd, Wichita Falls, TX 76308-3717",940-691-3310,https://www.target.com/sl/wichita-falls/80
Wylie,33.0115252,-96.6265152,"3440 W FM 544, Wylie, TX 75098-9408",972-769-3943,https://www.target.com/sl/wylie/2550
Allen,33.0990401,-96.68168899999999,"907 W McDermott Dr, Allen, TX 75013-6503",972-396-9486,https://www.target.com/sl/allen/1231
Allen North,33.129747,-96.6584654,"150 E Stacy Rd, Allen, TX 75002-8756",469-342-2004,https://www.target.com/sl/allen/2516
Austin North,30.3633285,-97.715453,"8601 Research Blvd, Austin, TX 78758-7121",512-837-5163,https://www.target.com/sl/austin/95
Austin South Lamar,30.2334001,-97.7914251,"2300 W Ben White Blvd, Austin, TX 78704-7525",512-445-2266,https://www.target.com/sl/austin/96
Austin SW,30.2339883,-97.8286519,"5300 S Mo Pac Expy, Austin, TX 78749-1112",512-892-5535,https://www.target.com/sl/austin/1061
Austin East,30.3162694,-97.7064757,"5621 N I H 35, Austin, TX 78723-2431",512-651-0202,https://www.target.com/sl/austin/1542
Austin Lakeline Mall Dr,30.4755413,-97.7963563,"10900 Lakeline Mall Dr, Austin, TX 78717-5924",512-651-3376,https://www.target.com/sl/austin/1797
Four Points,30.3732514,-97.8395151,"11220 FM 2222, Austin, TX 78730-1001",512-651-0086,https://www.target.com/sl/austin/1953
Austin Southpark,30.1607023,-97.79133340000001,"9500 S IH 35, Austin, TX 78748-1753",512-687-0634,https://www.target.com/sl/austin/2288
Austin Arboretum,30.3927426,-97.7438771,"10107 Research Blvd, Austin, TX 78759-5803",512-687-1315,https://www.target.com/sl/austin/2409
Austin UT Campus,30.2833507,-97.7415642,"2025 Guadalupe St, STE 01-100, Austin, TX 78705-5654",512-651-1262,https://www.target.com/sl/austin/3250
Austin Saltillo,30.2638961,-97.7335756,"901 E. 5th St Ste 140, Austin, TX 78702-4075",512-813-2929,https://www.target.com/sl/austin/3342
North Dallas,32.9279882,-96.8134967,"13131 Montfort Dr, Dallas, TX 75240-5112",972-239-8161,https://www.target.com/sl/dallas/13
Medallion,32.8569487,-96.7525775,"6464 E NORTHWEST HWY STE 212, Dallas, TX 75214-7802",214-361-2026,https://www.target.com/sl/dallas/55
Cityplace Market,32.8036186,-96.79140009999999,"2417 N Haskell Ave, Dallas, TX 75204-3707",214-826-0331,https://www.target.com/sl/dallas/875
Love Field,32.862323,-96.85369829999999,"9440 Marsh Ln, Dallas, TX 75220-4924",214-357-3980,https://www.target.com/sl/dallas/947
North Dallas Coit Road,32.9825718,-96.7699772,"16731 Coit Rd, Dallas, TX 75248-1750",214-775-0206,https://www.target.com/sl/dallas/1775
Northeast Dallas Skillman,32.8659129,-96.7457197,"6419 Skillman St, Dallas, TX 75231-7109",214-348-0240,https://www.target.com/sl/dallas/1784
Dallas South,32.6500846,-96.8623473,"39739 Lyndon B Johnson Fwy, Dallas, TX 75237-3560",469-341-3920,https://www.target.com/sl/dallas/2334
Dallas Preston Center,32.8645108,-96.8074412,"8335 Westchester Dr, Ste 200, Dallas, TX 75225-5716",469-372-3350,https://www.target.com/sl/dallas/3292
El Paso West,31.8196124,-106.5453332,"801 Sunland Park Dr, El Paso, TX 79912-5209",915-585-8185,https://www.target.com/sl/el-paso/822
El Paso East George Dieter Dr,31.7698943,-106.3057284,"1901 George Dieter Dr, El Paso, TX 79936-3855",915-590-3560,https://www.target.com/sl/el-paso/823
El Paso Central,31.7827462,-106.4124457,"6001 W Gateway Blvd, El Paso, TX 79925-3416",915-772-9302,https://www.target.com/sl/el-paso/849
El Paso Joe Battle Blvd,31.7588007,-106.2651046,"1874 Joe Battle Blvd, El Paso, TX 79936-0962",915-849-5010,https://www.target.com/sl/el-paso/2216
Eastchase,32.7575911,-97.17010309999999,"8550 Tom Landry Fwy, Fort Worth, TX 76120-4414",817-274-7611,https://www.target.com/sl/fort-worth/758
Cityview,32.6792234,-97.4129573,"5700 Overton Ridge Blvd, Fort Worth, TX 76132-3220",817-423-1600,https://www.target.com/sl/fort-worth/1770
Fort Worth Central,32.7559145,-97.35334379999999,"301 Carroll St, Fort Worth, TX 76107-1956",817-302-0290,https://www.target.com/sl/fort-worth/2042
Ridgmar,32.7483042,-97.43187379999999,"751 Alta Mere Dr, Fort Worth, TX 76116-1526",817-566-0565,https://www.target.com/sl/fort-worth/2425
Fort Worth,32.9015556,-97.3241472,"8917 Tehama Ridge Pkwy, Fort Worth, TX 76177-2005",682-499-7241,https://www.target.com/sl/fort-worth/2754
Frisco,33.10472490000001,-96.81265950000001,"3201 Preston Rd, Frisco, TX 75034-9446",972-668-6880,https://www.target.com/sl/frisco/1763
Frisco North,33.1731043,-96.84464779999999,"4885 Eldorado Pkwy, Frisco, TX 75033-8662",972-464-5745,https://www.target.com/sl/frisco/2338
Grand Prairie,32.6781611,-97.0100301,"554 W Interstate 20, Grand Prairie, TX 75052-6932",972-642-4719,https://www.target.com/sl/grand-prairie/1116
Grand Prairie S,32.6434,-97.0597595,"5270 S State Highway 360, Grand Prairie, TX 75052-8307",469-348-2100,https://www.target.com/sl/grand-prairie/2243
Houston Westchase,29.7348512,-95.567799,"10801 Westheimer Rd, Houston, TX 77042-3201",713-782-9950,https://www.target.com/sl/houston/75
Houston NW,29.8494103,-95.5018707,"13250 Northwest Fwy, Houston, TX 77040-6003",713-939-7878,https://www.target.com/sl/houston/858
Katy,29.7822872,-95.7159975,"19955 Katy Fwy, Houston, TX 77094-1019",281-647-9191,https://www.target.com/sl/houston/907
Galleria,29.74467079999999,-95.45304639999999,"4323 San Felipe St, Houston, TX 77027-3406",713-960-9608,https://www.target.com/sl/houston/955
Copperfield,29.8775047,-95.6474423,"6955 Highway 6 N, Houston, TX 77084-1313",281-550-8955,https://www.target.com/sl/houston/993
Tomball Parkway,29.9994478,-95.5842107,"21515 Tomball Pkwy, Houston, TX 77070-1647",281-655-1427,https://www.target.com/sl/houston/1124
